"file","line","hex","suggested_token","context"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","154","#dee2e6","(unmapped)","border-bottom: 2px solid var(--legience-border-hairline, #dee2e6);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","163","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","164","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","193","#405189","(unmapped)","background-color: #405189 !important;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","197","#0ab39c","(unmapped)","background-color: #0ab39c !important;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","201","#6c757d","(unmapped)","background-color: var(--legience-text-muted, #6c757d) !important;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","4","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","28","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","35","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","40","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","42","#405189","(unmapped)","border-bottom: 3px solid #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","51","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","52","#dee2e6","(unmapped)","border-bottom: 2px solid var(--legience-border-hairline, #dee2e6);"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","62","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","63","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","77","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","78","#ced4da","(unmapped)","border-color: #ced4da;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","95","#405189","(unmapped)","border-color: #405189 !important;"
"src/app/modules/legal/components/ai-assistant/practice-areas/family-law/family-law.component.scss","99","#0ab39c","(unmapped)","border-color: #0ab39c !important;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","4","#f8f9fa","(unmapped)","//background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","28","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","35","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","40","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","42","#405189","(unmapped)","border-bottom: 3px solid #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","56","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","57","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","66","#e9ecef","(unmapped)","background-color: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","72","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","73","#dee2e6","(unmapped)","border-bottom: 2px solid var(--legience-border-hairline, #dee2e6);"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","78","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/criminal-defense/criminal-defense.component.scss","79","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/document-generation/document-editor/document-editor.component.scss","13","#ccc","(unmapped)","border: 1px solid #ccc;"
"src/app/modules/legal/components/ai-assistant/document-generation/document-editor/document-editor.component.scss","18","#000","--legience-text-primary","color: var(--legience-text-primary, #000);"
"src/app/modules/legal/components/ai-assistant/document-generation/document-editor/document-editor.component.scss","183","#000","--legience-text-primary","border-bottom: 1px solid #000;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","24","#0284c7","(unmapped)","color: #0284c7;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","41","#0284c7","(unmapped)","color: #0284c7;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","45","#7c3aed","(unmapped)","color: #7c3aed;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","50","#d97706","(unmapped)","color: #d97706;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","112","#0284c7","(unmapped)","color: #0284c7;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","132","#dc2626","--legience-danger","color: #dc2626;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","141","#059669","(unmapped)","color: #059669;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","152","#878a99","(unmapped)","color: var(--vz-secondary-color, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","172","#878a99","(unmapped)","color: var(--vz-secondary-color, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","188","#0d9488","(unmapped)","color: #0d9488;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","195","#14b8a6","(unmapped)","color: #14b8a6;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","265","#878a99","(unmapped)","color: var(--vz-secondary-color, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","266","#f3f6f9","(unmapped)","background: var(--vz-light, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","285","#f3f6f9","(unmapped)","background: var(--vz-light, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","289","#92400e","(unmapped)","color: #92400e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","292","#d97706","(unmapped)","color: #d97706;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","317","#f3f6f9","(unmapped)","background: var(--vz-light, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","329","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","330","#10b981","(unmapped)","background: linear-gradient(135deg, #10b981 0%, #059669 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","330","#059669","(unmapped)","background: linear-gradient(135deg, #10b981 0%, #059669 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","337","#059669","(unmapped)","background: linear-gradient(135deg, #059669 0%, #047857 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","337","#047857","(unmapped)","background: linear-gradient(135deg, #059669 0%, #047857 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","353","#878a99","(unmapped)","color: var(--vz-secondary-color, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/transformation-preview/transformation-preview.component.scss","361","#dc2626","--legience-danger","color: #dc2626;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","6","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","7","#e9ebec","(unmapped)","border: 1px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","34","#e9ebec","(unmapped)","background: var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","40","#0ab39c","(unmapped)","background: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","62","#fff","--legience-bg-card","background: var(--vz-white, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","63","#e9ebec","(unmapped)","border: 2px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","64","#74788d","(unmapped)","color: var(--vz-secondary-color, #74788d);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","77","#74788d","(unmapped)","color: var(--vz-secondary-color, #74788d);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","86","#405189","(unmapped)","background: var(--vz-primary, #405189);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","87","#405189","(unmapped)","border-color: var(--vz-primary, #405189);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","88","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","92","#405189","(unmapped)","color: var(--vz-primary, #405189);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","99","#0ab39c","(unmapped)","background: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","100","#0ab39c","(unmapped)","border-color: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","101","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","104","#0ab39c","(unmapped)","color: var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","131","#e6f6f3","(unmapped)","background: var(--vz-success-bg-subtle, #e6f6f3);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","132","#0ab39c","(unmapped)","border-left: 4px solid var(--vz-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/draft-wizard/draft-wizard.component.scss","133","#212529","(unmapped)","color: var(--vz-body-color, #212529);"
